ano,idade,motivo_situacao,sexo,qte_acidentes,situacao
1999-01-01,40 a 44 Anos,Trajeto-Com Cat,Feminino,1489.0,Com Cat Registrada
1999-01-01,40 a 44 Anos,Trajeto-Com Cat,Ignorado,2.0,Com Cat Registrada
1999-01-01,40 a 44 Anos,Doença do Trabalho-Com Cat,Masculino,2604.0,Com Cat Registrada
1999-01-01,40 a 44 Anos,Doença do Trabalho-Com Cat,Feminino,1879.0,Com Cat Registrada
1999-01-01,40 a 44 Anos,Doença do Trabalho-Com Cat,Ignorado,0.0,Com Cat Registrada
1999-01-01,45 a 49 Anos,Típico-Com Cat,Masculino,19942.0,Com Cat Registrada
1999-01-01,45 a 49 Anos,Típico-Com Cat,Feminino,5057.0,Com Cat Registrada
1999-01-01,45 a 49 Anos,Típico-Com Cat,Ignorado,29.0,Com Cat Registrada
1999-01-01,45 a 49 Anos,Trajeto-Com Cat,Masculino,1764.0,Com Cat Registrada
1999-01-01,45 a 49 Anos,Trajeto-Com Cat,Feminino,1187.0,Com Cat Registrada
1999-01-01,45 a 49 Anos,Trajeto-Com Cat,Ignorado,1.0,Com Cat Registrada
1999-01-01,45 a 49 Anos,Doença do Trabalho-Com Cat,Masculino,1903.0,Com Cat Registrada
1999-01-01,45 a 49 Anos,Doença do Trabalho-Com Cat,Feminino,1056.0,Com Cat Registrada
1999-01-01,45 a 49 Anos,Doença do Trabalho-Com Cat,Ignorado,1.0,Com Cat Registrada
1999-01-01,50 a 54 Anos,Típico-Com Cat,Masculino,11438.0,Com Cat Registrada
1999-01-01,50 a 54 Anos,Típico-Com Cat,Feminino,3189.0,Com Cat Registrada
1999-01-01,50 a 54 Anos,Típico-Com Cat,Ignorado,22.0,Com Cat Registrada
1999-01-01,50 a 54 Anos,Trajeto-Com Cat,Masculino,998.0,Com Cat Registrada
1999-01-01,50 a 54 Anos,Trajeto-Com Cat,Feminino,750.0,Com Cat Registrada
1999-01-01,50 a 54 Anos,Trajeto-Com Cat,Ignorado,0.0,Com Cat Registrada
1999-01-01,50 a 54 Anos,Doença do Trabalho-Com Cat,Masculino,1011.0,Com Cat Registrada
1999-01-01,50 a 54 Anos,Doença do Trabalho-Com Cat,Feminino,385.0,Com Cat Registrada
1999-01-01,50 a 54 Anos,Doença do Trabalho-Com Cat,Ignorado,0.0,Com Cat Registrada
1999-01-01,55 a 59 Anos,Típico-Com Cat,Masculino,6373.0,Com Cat Registrada
1999-01-01,55 a 59 Anos,Típico-Com Cat,Feminino,1440.0,Com Cat Registrada
1999-01-01,55 a 59 Anos,Típico-Com Cat,Ignorado,10.0,Com Cat Registrada
1999-01-01,55 a 59 Anos,Trajeto-Com Cat,Masculino,547.0,Com Cat Registrada
1999-01-01,55 a 59 Anos,Trajeto-Com Cat,Feminino,393.0,Com Cat Registrada
1999-01-01,55 a 59 Anos,Trajeto-Com Cat,Ignorado,1.0,Com Cat Registrada
1999-01-01,55 a 59 Anos,Doença do Trabalho-Com Cat,Masculino,467.0,Com Cat Registrada
1999-01-01,55 a 59 Anos,Doença do Trabalho-Com Cat,Feminino,139.0,Com Cat Registrada
1999-01-01,55 a 59 Anos,Doença do Trabalho-Com Cat,Ignorado,0.0,Com Cat Registrada
1999-01-01,60 a 64 Anos,Típico-Com Cat,Masculino,2836.0,Com Cat Registrada
1999-01-01,60 a 64 Anos,Típico-Com Cat,Feminino,454.0,Com Cat Registrada
1999-01-01,60 a 64 Anos,Típico-Com Cat,Ignorado,5.0,Com Cat Registrada
1999-01-01,60 a 64 Anos,Trajeto-Com Cat,Masculino,305.0,Com Cat Registrada
1999-01-01,60 a 64 Anos,Trajeto-Com Cat,Feminino,125.0,Com Cat Registrada
1999-01-01,60 a 64 Anos,Trajeto-Com Cat,Ignorado,0.0,Com Cat Registrada
1999-01-01,60 a 64 Anos,Doença do Trabalho-Com Cat,Masculino,210.0,Com Cat Registrada
1999-01-01,60 a 64 Anos,Doença do Trabalho-Com Cat,Feminino,25.0,Com Cat Registrada
1999-01-01,60 a 64 Anos,Doença do Trabalho-Com Cat,Ignorado,2.0,Com Cat Registrada
1999-01-01,65 a 69 Anos,Típico-Com Cat,Masculino,740.0,Com Cat Registrada
1999-01-01,65 a 69 Anos,Típico-Com Cat,Feminino,128.0,Com Cat Registrada
1999-01-01,65 a 69 Anos,Típico-Com Cat,Ignorado,0.0,Com Cat Registrada
1999-01-01,65 a 69 Anos,Trajeto-Com Cat,Masculino,82.0,Com Cat Registrada
1999-01-01,65 a 69 Anos,Trajeto-Com Cat,Feminino,27.0,Com Cat Registrada
1999-01-01,65 a 69 Anos,Trajeto-Com Cat,Ignorado,0.0,Com Cat Registrada
1999-01-01,65 a 69 Anos,Doença do Trabalho-Com Cat,Masculino,54.0,Com Cat Registrada
1999-01-01,65 a 69 Anos,Doença do Trabalho-Com Cat,Feminino,1.0,Com Cat Registrada
1999-01-01,65 a 69 Anos,Doença do Trabalho-Com Cat,Ignorado,0.0,Com Cat Registrada
1999-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,242.0,Com Cat Registrada
1999-01-01,70 Anos ou mais,Típico-Com Cat,Feminino,37.0,Com Cat Registrada
1999-01-01,70 Anos ou mais,Típico-Com Cat,Ignorado,1.0,Com Cat Registrada
1999-01-01,70 Anos ou mais,Trajeto-Com Cat,Masculino,33.0,Com Cat Registrada
1999-01-01,70 Anos ou mais,Trajeto-Com Cat,Feminino,12.0,Com Cat Registrada
1999-01-01,70 Anos ou mais,Trajeto-Com Cat,Ignorado,0.0,Com Cat Registrada
1999-01-01,70 Anos ou mais,Doença do Trabalho-Com Cat,Masculino,14.0,Com Cat Registrada
1999-01-01,70 Anos ou mais,Doença do Trabalho-Com Cat,Feminino,2.0,Com Cat Registrada
1999-01-01,70 Anos ou mais,Doença do Trabalho-Com Cat,Ignorado,0.0,Com Cat Registrada
1999-01-01,Ignorada,Típico-Com Cat,Masculino,21.0,Com Cat Registrada
1999-01-01,Ignorada,Típico-Com Cat,Feminino,7.0,Com Cat Registrada
1999-01-01,Ignorada,Típico-Com Cat,Ignorado,7.0,Com Cat Registrada
1999-01-01,Ignorada,Trajeto-Com Cat,Masculino,2.0,Com Cat Registrada
1999-01-01,Ignorada,Trajeto-Com Cat,Feminino,0.0,Com Cat Registrada
1999-01-01,Ignorada,Trajeto-Com Cat,Ignorado,0.0,Com Cat Registrada
1999-01-01,Ignorada,Doença do Trabalho-Com Cat,Masculino,1.0,Com Cat Registrada
1999-01-01,Ignorada,Doença do Trabalho-Com Cat,Feminino,0.0,Com Cat Registrada
1999-01-01,Ignorada,Doença do Trabalho-Com Cat,Ignorado,1.0,Com Cat Registrada
2000-01-01,19 Anos ou menos,Típico-Com Cat,Masculino,13349.0,Com Cat Registrada
2000-01-01,19 Anos ou menos,Típico-Com Cat,Feminino,2350.0,Com Cat Registrada
2000-01-01,19 Anos ou menos,Típico-Com Cat,Ignorado,0.0,Com Cat Registrada
2000-01-01,19 Anos ou menos,Trajeto-Com Cat,Masculino,1447.0,Com Cat Registrada
2000-01-01,19 Anos ou menos,Trajeto-Com Cat,Feminino,449.0,Com Cat Registrada
2000-01-01,19 Anos ou menos,Trajeto-Com Cat,Ignorado,0.0,Com Cat Registrada
2000-01-01,19 Anos ou menos,Doença do Trabalho-Com Cat,Masculino,126.0,Com Cat Registrada
2000-01-01,19 Anos ou menos,Doença do Trabalho-Com Cat,Feminino,219.0,Com Cat Registrada
2000-01-01,19 Anos ou menos,Doença do Trabalho-Com Cat,Ignorado,0.0,Com Cat Registrada
2000-01-01,20 a 24 Anos,Típico-Com Cat,Masculino,49272.0,Com Cat Registrada
2000-01-01,20 a 24 Anos,Típico-Com Cat,Feminino,8055.0,Com Cat Registrada
2000-01-01,20 a 24 Anos,Típico-Com Cat,Ignorado,0.0,Com Cat Registrada
2000-01-01,20 a 24 Anos,Trajeto-Com Cat,Masculino,5673.0,Com Cat Registrada
2000-01-01,20 a 24 Anos,Trajeto-Com Cat,Feminino,1659.0,Com Cat Registrada
2000-01-01,20 a 24 Anos,Trajeto-Com Cat,Ignorado,0.0,Com Cat Registrada
2000-01-01,20 a 24 Anos,Doença do Trabalho-Com Cat,Masculino,815.0,Com Cat Registrada
2000-01-01,20 a 24 Anos,Doença do Trabalho-Com Cat,Feminino,1259.0,Com Cat Registrada
2000-01-01,20 a 24 Anos,Doença do Trabalho-Com Cat,Ignorado,0.0,Com Cat Registrada
2000-01-01,25 a 29 Anos,Típico-Com Cat,Masculino,46041.0,Com Cat Registrada
2000-01-01,25 a 29 Anos,Típico-Com Cat,Feminino,8554.0,Com Cat Registrada
2000-01-01,25 a 29 Anos,Típico-Com Cat,Ignorado,1.0,Com Cat Registrada
2000-01-01,25 a 29 Anos,Trajeto-Com Cat,Masculino,5421.0,Com Cat Registrada
2000-01-01,25 a 29 Anos,Trajeto-Com Cat,Feminino,1797.0,Com Cat Registrada
2000-01-01,25 a 29 Anos,Trajeto-Com Cat,Ignorado,0.0,Com Cat Registrada
2000-01-01,25 a 29 Anos,Doença do Trabalho-Com Cat,Masculino,1150.0,Com Cat Registrada
2000-01-01,25 a 29 Anos,Doença do Trabalho-Com Cat,Feminino,1597.0,Com Cat Registrada
2000-01-01,25 a 29 Anos,Doença do Trabalho-Com Cat,Ignorado,0.0,Com Cat Registrada
2000-01-01,30 a 34 Anos,Típico-Com Cat,Masculino,40310.0,Com Cat Registrada
2000-01-01,30 a 34 Anos,Típico-Com Cat,Feminino,8511.0,Com Cat Registrada
2000-01-01,30 a 34 Anos,Típico-Com Cat,Ignorado,0.0,Com Cat Registrada
2000-01-01,30 a 34 Anos,Trajeto-Com Cat,Masculino,4584.0,Com Cat Registrada
2000-01-01,30 a 34 Anos,Trajeto-Com Cat,Feminino,1773.0,Com Cat Registrada
2000-01-01,30 a 34 Anos,Trajeto-Com Cat,Ignorado,0.0,Com Cat Registrada
2000-01-01,30 a 34 Anos,Doença do Trabalho-Com Cat,Masculino,1391.0,Com Cat Registrada
2000-01-01,30 a 34 Anos,Doença do Trabalho-Com Cat,Feminino,1642.0,Com Cat Registrada
2000-01-01,30 a 34 Anos,Doença do Trabalho-Com Cat,Ignorado,0.0,Com Cat Registrada
2000-01-01,35 a 39 Anos,Típico-Com Cat,Masculino,34868.0,Com Cat Registrada
2000-01-01,35 a 39 Anos,Típico-Com Cat,Feminino,8523.0,Com Cat Registrada
2000-01-01,35 a 39 Anos,Típico-Com Cat,Ignorado,1.0,Com Cat Registrada
2000-01-01,35 a 39 Anos,Trajeto-Com Cat,Masculino,3657.0,Com Cat Registrada
2000-01-01,35 a 39 Anos,Trajeto-Com Cat,Feminino,1748.0,Com Cat Registrada
2000-01-01,35 a 39 Anos,Trajeto-Com Cat,Ignorado,0.0,Com Cat Registrada
2000-01-01,35 a 39 Anos,Doença do Trabalho-Com Cat,Masculino,1740.0,Com Cat Registrada
2000-01-01,35 a 39 Anos,Doença do Trabalho-Com Cat,Feminino,1727.0,Com Cat Registrada
2000-01-01,35 a 39 Anos,Doença do Trabalho-Com Cat,Ignorado,0.0,Com Cat Registrada
2000-01-01,40 a 44 Anos,Típico-Com Cat,Masculino,28055.0,Com Cat Registrada
2000-01-01,40 a 44 Anos,Típico-Com Cat,Feminino,7240.0,Com Cat Registrada
2000-01-01,40 a 44 Anos,Típico-Com Cat,Ignorado,0.0,Com Cat Registrada
2000-01-01,40 a 44 Anos,Trajeto-Com Cat,Masculino,2889.0,Com Cat Registrada
2000-01-01,40 a 44 Anos,Trajeto-Com Cat,Feminino,1564.0,Com Cat Registrada
2000-01-01,40 a 44 Anos,Trajeto-Com Cat,Ignorado,0.0,Com Cat Registrada
2000-01-01,40 a 44 Anos,Doença do Trabalho-Com Cat,Masculino,1882.0,Com Cat Registrada
2000-01-01,40 a 44 Anos,Doença do Trabalho-Com Cat,Feminino,1622.0,Com Cat Registrada
2000-01-01,40 a 44 Anos,Doença do Trabalho-Com Cat,Ignorado,0.0,Com Cat Registrada
2000-01-01,45 a 49 Anos,Típico-Com Cat,Masculino,19098.0,Com Cat Registrada
2000-01-01,45 a 49 Anos,Típico-Com Cat,Feminino,5218.0,Com Cat Registrada
2000-01-01,45 a 49 Anos,Típico-Com Cat,Ignorado,1.0,Com Cat Registrada
2000-01-01,45 a 49 Anos,Trajeto-Com Cat,Masculino,1875.0,Com Cat Registrada
2000-01-01,45 a 49 Anos,Trajeto-Com Cat,Feminino,1222.0,Com Cat Registrada
2000-01-01,45 a 49 Anos,Trajeto-Com Cat,Ignorado,0.0,Com Cat Registrada
2000-01-01,45 a 49 Anos,Doença do Trabalho-Com Cat,Masculino,1552.0,Com Cat Registrada
2000-01-01,45 a 49 Anos,Doença do Trabalho-Com Cat,Feminino,982.0,Com Cat Registrada
2000-01-01,45 a 49 Anos,Doença do Trabalho-Com Cat,Ignorado,0.0,Com Cat Registrada
2000-01-01,50 a 54 Anos,Típico-Com Cat,Masculino,11026.0,Com Cat Registrada
2000-01-01,50 a 54 Anos,Típico-Com Cat,Feminino,3177.0,Com Cat Registrada
2000-01-01,50 a 54 Anos,Típico-Com Cat,Ignorado,0.0,Com Cat Registrada
2000-01-01,50 a 54 Anos,Trajeto-Com Cat,Masculino,1099.0,Com Cat Registrada
2000-01-01,50 a 54 Anos,Trajeto-Com Cat,Feminino,839.0,Com Cat Registrada
2000-01-01,50 a 54 Anos,Trajeto-Com Cat,Ignorado,0.0,Com Cat Registrada
2000-01-01,50 a 54 Anos,Doença do Trabalho-Com Cat,Masculino,813.0,Com Cat Registrada
2000-01-01,50 a 54 Anos,Doença do Trabalho-Com Cat,Feminino,427.0,Com Cat Registrada
2000-01-01,50 a 54 Anos,Doença do Trabalho-Com Cat,Ignorado,0.0,Com Cat Registrada
2000-01-01,55 a 59 Anos,Típico-Com Cat,Masculino,5888.0,Com Cat Registrada
2000-01-01,55 a 59 Anos,Típico-Com Cat,Feminino,1384.0,Com Cat Registrada
2000-01-01,55 a 59 Anos,Típico-Com Cat,Ignorado,0.0,Com Cat Registrada
2000-01-01,55 a 59 Anos,Trajeto-Com Cat,Masculino,531.0,Com Cat Registrada
2000-01-01,55 a 59 Anos,Trajeto-Com Cat,Feminino,421.0,Com Cat Registrada
2000-01-01,55 a 59 Anos,Trajeto-Com Cat,Ignorado,0.0,Com Cat Registrada
2000-01-01,55 a 59 Anos,Doença do Trabalho-Com Cat,Masculino,324.0,Com Cat Registrada
2000-01-01,55 a 59 Anos,Doença do Trabalho-Com Cat,Feminino,124.0,Com Cat Registrada
2000-01-01,55 a 59 Anos,Doença do Trabalho-Com Cat,Ignorado,0.0,Com Cat Registrada
2000-01-01,60 a 64 Anos,Típico-Com Cat,Masculino,2510.0,Com Cat Registrada
2000-01-01,60 a 64 Anos,Típico-Com Cat,Feminino,392.0,Com Cat Registrada
2000-01-01,60 a 64 Anos,Típico-Com Cat,Ignorado,0.0,Com Cat Registrada
2000-01-01,60 a 64 Anos,Trajeto-Com Cat,Masculino,327.0,Com Cat Registrada
2000-01-01,60 a 64 Anos,Trajeto-Com Cat,Feminino,139.0,Com Cat Registrada
2000-01-01,60 a 64 Anos,Trajeto-Com Cat,Ignorado,0.0,Com Cat Registrada
2000-01-01,60 a 64 Anos,Doença do Trabalho-Com Cat,Masculino,139.0,Com Cat Registrada
2000-01-01,60 a 64 Anos,Doença do Trabalho-Com Cat,Feminino,26.0,Com Cat Registrada
2000-01-01,60 a 64 Anos,Doença do Trabalho-Com Cat,Ignorado,0.0,Com Cat Registrada
2000-01-01,65 a 69 Anos,Típico-Com Cat,Masculino,712.0,Com Cat Registrada
2000-01-01,65 a 69 Anos,Típico-Com Cat,Feminino,103.0,Com Cat Registrada
2000-01-01,65 a 69 Anos,Típico-Com Cat,Ignorado,0.0,Com Cat Registrada
2000-01-01,65 a 69 Anos,Trajeto-Com Cat,Masculino,81.0,Com Cat Registrada
2000-01-01,65 a 69 Anos,Trajeto-Com Cat,Feminino,38.0,Com Cat Registrada
2000-01-01,65 a 69 Anos,Trajeto-Com Cat,Ignorado,0.0,Com Cat Registrada
2000-01-01,65 a 69 Anos,Doença do Trabalho-Com Cat,Masculino,31.0,Com Cat Registrada
2000-01-01,65 a 69 Anos,Doença do Trabalho-Com Cat,Feminino,5.0,Com Cat Registrada
2000-01-01,65 a 69 Anos,Doença do Trabalho-Com Cat,Ignorado,0.0,Com Cat Registrada
2000-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,202.0,Com Cat Registrada
2000-01-01,70 Anos ou mais,Típico-Com Cat,Feminino,31.0,Com Cat Registrada
2000-01-01,70 Anos ou mais,Típico-Com Cat,Ignorado,0.0,Com Cat Registrada
2000-01-01,70 Anos ou mais,Trajeto-Com Cat,Masculino,29.0,Com Cat Registrada
2000-01-01,70 Anos ou mais,Trajeto-Com Cat,Feminino,17.0,Com Cat Registrada
2000-01-01,70 Anos ou mais,Trajeto-Com Cat,Ignorado,0.0,Com Cat Registrada
2000-01-01,70 Anos ou mais,Doença do Trabalho-Com Cat,Masculino,9.0,Com Cat Registrada
2000-01-01,70 Anos ou mais,Doença do Trabalho-Com Cat,Feminino,1.0,Com Cat Registrada
2000-01-01,70 Anos ou mais,Doença do Trabalho-Com Cat,Ignorado,0.0,Com Cat Registrada
2000-01-01,Ignorada,Típico-Com Cat,Masculino,49.0,Com Cat Registrada
2000-01-01,Ignorada,Típico-Com Cat,Feminino,40.0,Com Cat Registrada
2000-01-01,Ignorada,Típico-Com Cat,Ignorado,2.0,Com Cat Registrada
2000-01-01,Ignorada,Trajeto-Com Cat,Masculino,7.0,Com Cat Registrada
2000-01-01,Ignorada,Trajeto-Com Cat,Feminino,13.0,Com Cat Registrada
2000-01-01,Ignorada,Trajeto-Com Cat,Ignorado,1.0,Com Cat Registrada
2000-01-01,Ignorada,Doença do Trabalho-Com Cat,Masculino,0.0,Com Cat Registrada
2000-01-01,Ignorada,Doença do Trabalho-Com Cat,Feminino,2.0,Com Cat Registrada
2000-01-01,Ignorada,Doença do Trabalho-Com Cat,Ignorado,0.0,Com Cat Registrada
2001-01-01,19 Anos ou menos,Típico-Com Cat,Masculino,11035.0,Com Cat Registrada
2001-01-01,19 Anos ou menos,Típico-Com Cat,Feminino,1841.0,Com Cat Registrada
2001-01-01,19 Anos ou menos,Típico-Com Cat,Ignorado,0.0,Com Cat Registrada
2001-01-01,20 a 24 Anos,Típico-Com Cat,Masculino,46086.0,Com Cat Registrada
2001-01-01,20 a 24 Anos,Típico-Com Cat,Feminino,7519.0,Com Cat Registrada
2001-01-01,20 a 24 Anos,Típico-Com Cat,Ignorado,0.0,Com Cat Registrada
2001-01-01,25 a 29 Anos,Típico-Com Cat,Masculino,42949.0,Com Cat Registrada
2001-01-01,25 a 29 Anos,Típico-Com Cat,Feminino,8187.0,Com Cat Registrada
2001-01-01,25 a 29 Anos,Típico-Com Cat,Ignorado,0.0,Com Cat Registrada
2001-01-01,30 a 34 Anos,Típico-Com Cat,Masculino,37076.0,Com Cat Registrada
2001-01-01,30 a 34 Anos,Típico-Com Cat,Feminino,7937.0,Com Cat Registrada
2001-01-01,30 a 34 Anos,Típico-Com Cat,Ignorado,1.0,Com Cat Registrada
2001-01-01,35 a 39 Anos,Típico-Com Cat,Masculino,32380.0,Com Cat Registrada
2001-01-01,35 a 39 Anos,Típico-Com Cat,Feminino,7873.0,Com Cat Registrada
2001-01-01,35 a 39 Anos,Típico-Com Cat,Ignorado,0.0,Com Cat Registrada
2001-01-01,40 a 44 Anos,Típico-Com Cat,Masculino,25485.0,Com Cat Registrada
2001-01-01,40 a 44 Anos,Típico-Com Cat,Feminino,6701.0,Com Cat Registrada
2001-01-01,40 a 44 Anos,Típico-Com Cat,Ignorado,0.0,Com Cat Registrada
2001-01-01,45 a 49 Anos,Típico-Com Cat,Masculino,18286.0,Com Cat Registrada
2001-01-01,45 a 49 Anos,Típico-Com Cat,Feminino,5036.0,Com Cat Registrada
2001-01-01,45 a 49 Anos,Típico-Com Cat,Ignorado,0.0,Com Cat Registrada
2001-01-01,50 a 54 Anos,Típico-Com Cat,Masculino,10535.0,Com Cat Registrada
2001-01-01,50 a 54 Anos,Típico-Com Cat,Feminino,3039.0,Com Cat Registrada
2001-01-01,50 a 54 Anos,Típico-Com Cat,Ignorado,0.0,Com Cat Registrada
2001-01-01,55 a 59 Anos,Típico-Com Cat,Masculino,5690.0,Com Cat Registrada
2001-01-01,55 a 59 Anos,Típico-Com Cat,Feminino,1302.0,Com Cat Registrada
2001-01-01,55 a 59 Anos,Típico-Com Cat,Ignorado,0.0,Com Cat Registrada
2001-01-01,60 a 64 Anos,Típico-Com Cat,Masculino,2301.0,Com Cat Registrada
2001-01-01,60 a 64 Anos,Típico-Com Cat,Feminino,371.0,Com Cat Registrada
2001-01-01,60 a 64 Anos,Típico-Com Cat,Ignorado,0.0,Com Cat Registrada
2001-01-01,65 a 69 Anos,Típico-Com Cat,Masculino,596.0,Com Cat Registrada
2001-01-01,65 a 69 Anos,Típico-Com Cat,Feminino,69.0,Com Cat Registrada
2001-01-01,65 a 69 Anos,Típico-Com Cat,Ignorado,0.0,Com Cat Registrada
2001-01-01,70 Anos ou mais,Típico-Com Cat,Masculino,160.0,Com Cat Registrada
2001-01-01,70 Anos ou mais,Típico-Com Cat,Feminino,22.0,Com Cat Registrada
2001-01-01,70 Anos ou mais,Típico-Com Cat,Ignorado,0.0,Com Cat Registrada
2001-01-01,Ignorada,Típico-Com Cat,Masculino,280.0,Com Cat Registrada
2001-01-01,Ignorada,Típico-Com Cat,Feminino,208.0,Com Cat Registrada
2001-01-01,Ignorada,Típico-Com Cat,Ignorado,0.0,Com Cat Registrada
2001-01-01,19 Anos ou menos,Trajeto-Com Cat,Masculino,1320.0,Com Cat Registrada
2001-01-01,19 Anos ou menos,Trajeto-Com Cat,Feminino,368.0,Com Cat Registrada
2001-01-01,19 Anos ou menos,Trajeto-Com Cat,Ignorado,0.0,Com Cat Registrada
2001-01-01,19 Anos ou menos,Doença do Trabalho-Com Cat,Masculino,88.0,Com Cat Registrada
2001-01-01,19 Anos ou menos,Doença do Trabalho-Com Cat,Feminino,149.0,Com Cat Registrada
2001-01-01,19 Anos ou menos,Doença do Trabalho-Com Cat,Ignorado,0.0,Com Cat Registrada
2001-01-01,20 a 24 Anos,Trajeto-Com Cat,Masculino,5578.0,Com Cat Registrada
2001-01-01,20 a 24 Anos,Trajeto-Com Cat,Feminino,1680.0,Com Cat Registrada
2001-01-01,20 a 24 Anos,Trajeto-Com Cat,Ignorado,0.0,Com Cat Registrada
2001-01-01,20 a 24 Anos,Doença do Trabalho-Com Cat,Masculino,699.0,Com Cat Registrada
2001-01-01,20 a 24 Anos,Doença do Trabalho-Com Cat,Feminino,1156.0,Com Cat Registrada
2001-01-01,20 a 24 Anos,Doença do Trabalho-Com Cat,Ignorado,0.0,Com Cat Registrada
2001-01-01,25 a 29 Anos,Trajeto-Com Cat,Masculino,5288.0,Com Cat Registrada
2001-01-01,25 a 29 Anos,Trajeto-Com Cat,Feminino,1942.0,Com Cat Registrada
2001-01-01,25 a 29 Anos,Trajeto-Com Cat,Ignorado,0.0,Com Cat Registrada
2001-01-01,25 a 29 Anos,Doença do Trabalho-Com Cat,Masculino,1074.0,Com Cat Registrada
2001-01-01,25 a 29 Anos,Doença do Trabalho-Com Cat,Feminino,1506.0,Com Cat Registrada
2001-01-01,25 a 29 Anos,Doença do Trabalho-Com Cat,Ignorado,0.0,Com Cat Registrada
2001-01-01,30 a 34 Anos,Trajeto-Com Cat,Masculino,4459.0,Com Cat Registrada
2001-01-01,30 a 34 Anos,Trajeto-Com Cat,Feminino,1799.0,Com Cat Registrada
2001-01-01,30 a 34 Anos,Trajeto-Com Cat,Ignorado,0.0,Com Cat Registrada
2001-01-01,30 a 34 Anos,Doença do Trabalho-Com Cat,Masculino,1268.0,Com Cat Registrada
2001-01-01,30 a 34 Anos,Doença do Trabalho-Com Cat,Feminino,1582.0,Com Cat Registrada
2001-01-01,30 a 34 Anos,Doença do Trabalho-Com Cat,Ignorado,0.0,Com Cat Registrada
2001-01-01,35 a 39 Anos,Trajeto-Com Cat,Masculino,3664.0,Com Cat Registrada
2001-01-01,35 a 39 Anos,Trajeto-Com Cat,Feminino,1676.0,Com Cat Registrada
2001-01-01,35 a 39 Anos,Trajeto-Com Cat,Ignorado,0.0,Com Cat Registrada
2001-01-01,35 a 39 Anos,Doença do Trabalho-Com Cat,Masculino,1564.0,Com Cat Registrada
2001-01-01,35 a 39 Anos,Doença do Trabalho-Com Cat,Feminino,1673.0,Com Cat Registrada
2001-01-01,35 a 39 Anos,Doença do Trabalho-Com Cat,Ignorado,0.0,Com Cat Registrada
2001-01-01,40 a 44 Anos,Trajeto-Com Cat,Masculino,2800.0,Com Cat Registrada
2001-01-01,40 a 44 Anos,Trajeto-Com Cat,Feminino,1521.0,Com Cat Registrada
2001-01-01,40 a 44 Anos,Trajeto-Com Cat,Ignorado,0.0,Com Cat Registrada
2001-01-01,40 a 44 Anos,Doença do Trabalho-Com Cat,Masculino,1751.0,Com Cat Registrada
2001-01-01,40 a 44 Anos,Doença do Trabalho-Com Cat,Feminino,1544.0,Com Cat Registrada
2001-01-01,40 a 44 Anos,Doença do Trabalho-Com Cat,Ignorado,0.0,Com Cat Registrada
2001-01-01,45 a 49 Anos,Trajeto-Com Cat,Masculino,1905.0,Com Cat Registrada
2001-01-01,45 a 49 Anos,Trajeto-Com Cat,Feminino,1274.0,Com Cat Registrada
2001-01-01,45 a 49 Anos,Trajeto-Com Cat,Ignorado,0.0,Com Cat Registrada
2001-01-01,45 a 49 Anos,Doença do Trabalho-Com Cat,Masculino,1486.0,Com Cat Registrada
2001-01-01,45 a 49 Anos,Doença do Trabalho-Com Cat,Feminino,1107.0,Com Cat Registrada
2001-01-01,45 a 49 Anos,Doença do Trabalho-Com Cat,Ignorado,0.0,Com Cat Registrada
2001-01-01,50 a 54 Anos,Trajeto-Com Cat,Masculino,1127.0,Com Cat Registrada
2001-01-01,50 a 54 Anos,Trajeto-Com Cat,Feminino,813.0,Com Cat Registrada
2001-01-01,50 a 54 Anos,Trajeto-Com Cat,Ignorado,0.0,Com Cat Registrada
2001-01-01,50 a 54 Anos,Doença do Trabalho-Com Cat,Masculino,785.0,Com Cat Registrada
2001-01-01,50 a 54 Anos,Doença do Trabalho-Com Cat,Feminino,422.0,Com Cat Registrada
2001-01-01,50 a 54 Anos,Doença do Trabalho-Com Cat,Ignorado,0.0,Com Cat Registrada
2001-01-01,55 a 59 Anos,Trajeto-Com Cat,Masculino,534.0,Com Cat Registrada
2001-01-01,55 a 59 Anos,Trajeto-Com Cat,Feminino,401.0,Com Cat Registrada
2001-01-01,55 a 59 Anos,Trajeto-Com Cat,Ignorado,0.0,Com Cat Registrada
2001-01-01,55 a 59 Anos,Doença do Trabalho-Com Cat,Masculino,307.0,Com Cat Registrada
2001-01-01,55 a 59 Anos,Doença do Trabalho-Com Cat,Feminino,136.0,Com Cat Registrada
2001-01-01,55 a 59 Anos,Doença do Trabalho-Com Cat,Ignorado,0.0,Com Cat Registrada
2001-01-01,60 a 64 Anos,Trajeto-Com Cat,Masculino,284.0,Com Cat Registrada
2001-01-01,60 a 64 Anos,Trajeto-Com Cat,Feminino,113.0,Com Cat Registrada
2001-01-01,60 a 64 Anos,Trajeto-Com Cat,Ignorado,0.0,Com Cat Registrada
2001-01-01,60 a 64 Anos,Doença do Trabalho-Com Cat,Masculino,118.0,Com Cat Registrada
2001-01-01,60 a 64 Anos,Doença do Trabalho-Com Cat,Feminino,16.0,Com Cat Registrada
2001-01-01,60 a 64 Anos,Doença do Trabalho-Com Cat,Ignorado,0.0,Com Cat Registrada
2001-01-01,65 a 69 Anos,Trajeto-Com Cat,Masculino,68.0,Com Cat Registrada
